#{"t_start": 1669528629.1562078, "env_id": null}
r,l,t
5.5,1,180.354874
0.5,1,180.35983
-1.5,1,180.361824
3.5,1,180.364815
2.0,1,180.36681
9.0,1,180.370833
10.0,1,180.373826
9.5,1,180.375787
6.5,1,180.377803
9.5,1,180.3828
4.5,1,180.384791
10.5,1,180.387789
7.0,1,180.389782
9.5,1,180.393769
9.5,1,180.396769
13.0,1,180.398761
1.5,1,180.400758
6.0,1,180.405743
4.5,1,180.40774
8.0,1,180.410692
-13,1,180.413685
9.0,1,180.417674
9.5,1,180.41967
6.0,1,180.422696
4.5,1,180.424696
9.0,1,180.429643
7.0,1,180.432634
8.0,1,180.434629
7.5,1,180.436623
7.0,1,180.441643
1.0,1,180.443628
6.5,1,180.445612
8.5,1,180.448628
11.5,1,180.453578
5.0,1,180.455579
6.0,1,180.458567
6.0,1,180.460593
6.5,1,180.464583
3.5,1,180.467579
-13,1,180.469535
11.0,1,180.47256
5.5,1,180.476548
10.0,1,180.479547
4.0,1,180.481537
8.5,1,180.483543
11.5,1,180.488522
10.5,1,180.49052
10.0,1,180.492475
6.0,1,180.495499
-13,1,180.499456
6.0,1,180.502449
4.0,1,180.504443
-13,1,180.506437
-10,1,180.511079
6.0,1,180.514079
8.5,1,180.516072
5.0,1,180.519051
5.0,1,180.523021
10.5,1,180.526008
2.5,1,180.528006
11.5,1,180.530004
5.0,1,180.534988
6.0,1,180.536978
6.5,1,180.539974
4.0,1,180.541995
8.0,1,180.54596
1.5,1,180.54895
9.0,1,180.550974
2.5,1,180.553938
10.0,1,180.558945
-13,1,180.560918
7.5,1,180.56391
5.5,1,180.565932
8.0,1,180.570924
4.5,1,180.572917
5.0,1,180.575875
-13,1,180.577904
3.5,1,180.581893
4.0,1,180.584851
5.5,1,180.587847
-13,1,180.589841
4.5,1,180.593861
1.0,1,180.59585
2.0,1,180.598843
1.5,1,180.601873
7.5,1,180.605824
7.0,1,180.608846
6.5,1,180.610814
13.0,1,180.613806
5.0,1,180.617832
11.0,1,180.620843
4.0,1,180.622809
4.5,1,180.624797
9.0,1,180.62979
9.5,1,180.631788
12.0,1,180.633798
13.0,1,180.636765
-10,1,180.640761
2.5,1,180.642726
5.0,1,180.645751
-10,1,180.647751
3.5,1,180.651702
7.5,1,180.654729
9.0,1,180.656727
6.0,1,180.658718
3.0,1,180.663702
6.5,1,180.666697
4.5,1,180.668693
5.5,1,180.671679
10.5,1,180.675636
6.0,1,180.678629
5.5,1,180.680623
10.5,1,180.682618
8.5,1,180.687605
13.5,1,180.689599
6.5,1,180.692591
1.0,1,180.694586
5.5,1,180.69861
7.0,1,180.701604
-13,1,180.703573
8.0,1,180.706591
7.0,1,180.710581
7.5,1,180.713559
10.0,1,180.715566
8.5,1,180.717549
5.0,1,180.722552
7.5,1,180.724538
7.5,1,180.727537
4.5,1,180.729528
5.0,1,180.733516
13.0,1,180.736476
10.5,1,180.738507
3.5,1,180.741496
7.0,1,180.745484
-10,1,180.747469
6.5,1,180.750437
-13,1,180.752433
8.5,1,180.757423
3.5,1,180.759413
3.0,1,180.761439
7.5,1,180.764431
6.0,1,180.76839
-10,1,180.771407
7.5,1,180.773399
5.0,1,180.775395
10.0,1,180.78036
-13,1,180.782356
6.5,1,180.784379
0.5,1,180.787345
10.0,1,180.792364
9.5,1,180.795317
5.5,1,180.797311
7.5,1,180.799306
6.5,1,180.804294
4.5,1,180.807311
8.0,1,180.809302
10.0,1,180.811299
9.0,1,180.816296
-13,1,180.818281
6.0,1,180.821253
4.5,1,180.823246
9.5,1,180.828233
9.0,1,180.831225
-13,1,180.833251
8.0,1,180.835244
8.0,1,180.839594
2.0,1,180.842628
10.5,1,180.844615
4.5,1,180.847619
5.5,1,180.851562
7.0,1,180.854587
6.5,1,180.856573
9.0,1,180.859542
8.0,1,180.863531
4.5,1,180.865525
10.5,1,180.868517
4.5,1,180.870512
3.0,1,180.874501
7.5,1,180.877517
3.5,1,180.879488
9.0,1,180.882513
4.5,1,180.88647
10.5,1,180.889464
8.0,1,180.891459
15.0,1,180.893505
6.5,1,180.898441
12.5,1,180.900435
9.5,1,180.902458
7.0,1,180.905454
4.0,1,180.909409
5.0,1,180.912401
8.5,1,180.915396
10.5,1,180.918385
4.0,1,180.922405
4.0,1,180.925407
6.0,1,180.927393
6.0,1,180.930393
3.0,1,180.934375
7.0,1,180.937334
1.0,1,180.939377
2.0,1,180.941372
10.5,1,180.94631
5.0,1,180.948341
3.5,1,180.950322
11.0,1,180.953292
5.0,1,180.957329
-1.0,1,180.959307
4.0,1,180.962292
4.0,1,180.964286
3.0,1,180.968255
6.0,1,180.971249
4.0,1,180.97327
-13,1,180.976234
11.0,1,180.980226
7.0,1,180.982217
13.0,1,180.98524
3.5,1,180.987201
10.5,1,180.99119
9.0,1,180.994182
4.0,1,180.996177
3.5,1,180.998171
2.5,1,181.002174
4.0,1,181.005205
7.0,1,181.007194
6.0,1,181.010153
6.0,1,181.014128
5.0,1,181.016123
7.0,1,181.019115
3.5,1,181.021111
5.0,1,181.027095
10.5,1,181.029119
9.5,1,181.032105
4.5,1,181.034098
7.5,1,181.038066
4.0,1,181.041089
2.0,1,181.043051
12.5,1,181.046043
6.0,1,181.050032
10.0,1,181.052028
2.5,1,181.055051
8.5,1,181.057047
7.5,1,181.06104
-13,1,181.064028
4.5,1,181.066025
9.5,1,181.068016
6.0,1,181.072976
5.5,1,181.074998
4.0,1,181.076962
3.0,1,181.079953
7.0,1,181.083942
10.0,1,181.085938
12.5,1,181.088961
12.0,1,181.090956
6.5,1,181.095946
4.0,1,181.097943
2.5,1,181.099935
9.0,1,181.102893
6.5,1,181.106913
-13,1,181.108912
6.0,1,181.111867
-13,1,181.113862
7.0,1,181.117852
5.0,1,181.120876
9.0,1,181.122872
9.5,1,181.124855
10.0,1,181.129819
6.5,1,181.132811
9.0,1,181.134806
10.5,1,181.137841
5.5,1,181.14183
4.5,1,181.144811
5.5,1,181.146808
6.5,1,181.148799
5.0,1,181.154754
4.5,1,181.156748
6.0,1,181.158742
1.0,1,181.161735
7.0,1,181.165756
6.5,1,181.168715
-10,1,181.17071
7.0,1,181.173734
8.0,1,181.177723
5.5,1,181.180715
4.0,1,181.182707
-13,1,181.184704
6.5,1,181.189711
11.5,1,181.191706
6.0,1,181.194677
-13,1,181.196665
9.5,1,181.201658
4.5,1,181.203629
6.5,1,181.205639
7.5,1,181.207633
12.5,1,181.212599
11.5,1,181.21559
8.0,1,181.217585
8.5,1,181.21958
-10,1,181.224622
-13,1,181.226561
-10,1,181.228556
9.0,1,181.231548
0.5,1,181.235538
4.0,1,181.238582
9.0,1,181.240577
7.0,1,181.242572
2.5,1,181.247505
9.0,1,181.250528
10.5,1,181.252524
6.5,1,181.254487
5.5,1,181.259476
5.5,1,181.262465
14.0,1,181.265457
-11,1,181.267452
2.0,1,181.272462
9.5,1,181.274487
3.0,1,181.276426
5.5,1,181.279442
8.5,1,181.283444
1.5,1,181.285426
4.5,1,181.288396
9.0,1,181.290431
9.0,1,181.295408
12.0,1,181.298403
5.5,1,181.300393
8.0,1,181.302388
7.5,1,181.307399
4.5,1,181.310337
11.5,1,181.312335
3.5,1,181.315327
9.5,1,181.319316
6.5,1,181.321308
5.5,1,181.3253
8.5,1,181.327293
12.5,1,181.332278
5.0,1,181.334282
8.5,1,181.337311
8.5,1,181.339294
10.5,1,181.344271
5.5,1,181.346275
5.0,1,181.348274
7.0,1,181.35125
9.0,1,181.356214
6.5,1,181.35821
10.5,1,181.360205
7.5,1,181.363196
11.0,1,181.367186
4.0,1,181.370178
7.5,1,181.372172
10.0,1,181.374167
6.5,1,181.379153
7.5,1,181.381148
10.5,1,181.38414
12.5,1,181.386137
0.5,1,181.391122
8.5,1,181.394114
4.5,1,181.396108
8.0,1,181.3991
3.0,1,181.40309
8.0,1,181.406082
7.0,1,181.408076
3.0,1,181.410072
5.5,1,181.415093
8.5,1,181.417093
2.0,1,181.420077
4.5,1,181.422069
9.5,1,181.427058
7.0,1,181.429054
4.5,1,181.431044
11.5,1,181.434036
0.5,1,181.439022
1.0,1,181.441018
4.5,1,181.44302
10.5,1,181.444977
5.0,1,181.449963
3.5,1,181.451957
9.0,1,181.454949
3.0,1,181.45697
7.5,1,181.461965
14.0,1,181.46496
8.0,1,181.46695
4.5,1,181.469941
6.0,1,181.474897
3.0,1,181.476895
9.5,1,181.478888
7.5,1,181.481879
0.0,1,181.485891
-1.0,1,181.487887
5.0,1,181.490907
4.5,1,181.492901
8.5,1,181.497837
5.5,1,181.499831
4.5,1,181.501826
9.5,1,181.504827
9.0,1,181.509842
5.0,1,181.512829
10.0,1,181.515821
9.0,1,181.517816
7.5,1,181.522821
9.5,1,181.524816
7.5,1,181.527757
6.5,1,181.529752
-13,1,181.533741
5.5,1,181.536734
2.0,1,181.538782
8.5,1,181.54076
8.5,1,181.545739
4.0,1,181.547749
1.5,1,181.550728
4.0,1,181.552714
4.5,1,181.557728
0.0,1,181.559725
4.5,1,181.561666
7.0,1,181.564657
7.0,1,181.568647
3.0,1,181.571662
0.5,1,181.573686
5.0,1,181.576626
6.0,1,181.580616
7.0,1,181.583607
14.5,1,181.585602
4.5,1,181.5876
8.5,1,181.592628
-13,1,181.594578
4.5,1,181.59757
9.5,1,181.599564
3.0,1,181.603554
10.5,1,181.606546
3.0,1,181.608541
-10,1,181.611533
7.5,1,181.616519
8.5,1,181.618548
10.0,1,181.621508
6.5,1,181.624535
8.0,1,181.629516
-0.5,1,181.631511
8.5,1,181.63352
7.0,1,181.6365
4.0,1,181.64046
10.0,1,181.643447
4.0,1,181.645442
5.0,1,181.648434
7.5,1,181.652425
-13,1,181.655466
10.0,1,181.657463
1.0,1,181.659459
3.0,1,181.664424
5.5,1,181.667416
8.0,1,181.669379
10.0,1,181.672424
4.0,1,181.676408
7.0,1,181.679393
5.5,1,181.681378
6.5,1,181.683376
4.5,1,181.688332
5.0,1,181.691361
6.5,1,181.693361
10.5,1,181.695309
5.5,1,181.700295
4.0,1,181.705313
12.5,1,181.709302
9.0,1,181.713292
4.0,1,181.718273
1.0,1,181.721239
2.0,1,181.723285
3.5,1,181.726279
10.0,1,181.730216
9.0,1,181.733208
-12,1,181.735202
7.0,1,181.738194
5.0,1,181.742217
2.0,1,181.745176
8.5,1,181.747171
6.0,1,181.750162
5.0,1,181.755171
3.0,1,181.757182
6.5,1,181.760136
6.0,1,181.762154
4.5,1,181.767116
11.0,1,181.769111
5.5,1,181.772102
2.5,1,181.774101
13.5,1,181.780082
9.5,1,181.782076
6.0,1,181.78407
-13,1,181.787062
6.5,1,181.79205
5.5,1,181.795042
9.0,1,181.798035
9.5,1,181.800029
5.0,1,181.805016
8.0,1,181.808011
5.5,1,181.810005
10.0,1,181.812994
6.5,1,181.817981
9.0,1,181.819975
7.0,1,181.822971
3.5,1,181.824965
7.0,1,181.82995
5.5,1,181.832941
9.5,1,181.834936
1.5,1,181.837929
12.0,1,181.842914
-12,1,181.845906
6.0,1,181.8479
10.5,1,181.849895
6.5,1,181.855884
10.0,1,181.857873
11.0,1,181.860866
4.5,1,181.863859
6.0,1,181.867849
10.0,1,181.870841
5.0,1,181.87483
10.0,1,181.87782
0.5,1,181.882807
9.0,1,181.8858
5.5,1,181.887795
-11,1,181.890788
12.0,1,181.895773
4.0,1,181.898764
6.5,1,181.900759
11.5,1,181.903751
8.0,1,181.909739
9.5,1,181.911731
8.0,1,181.914723
3.0,1,181.916717
2.5,1,181.921706
-0.5,1,181.924699
9.0,1,181.926694
3.0,1,181.929683
9.5,1,181.934669
11.0,1,181.936664
2.0,1,181.939657
4.0,1,181.941658
3.5,1,181.946638
15.0,1,181.94963
2.0,1,181.951624
8.0,1,181.954626
2.0,1,181.959603
4.5,1,181.961599
10.0,1,181.96459
7.5,1,181.966585
10.0,1,181.971571
9.5,1,181.974562
5.0,1,181.976557
5.0,1,181.979551
-1.0,1,181.985534
7.5,1,181.988535
6.5,1,181.990569
6.0,1,181.992553
-13,1,181.998506
4.5,1,182.000496
4.5,1,182.003487
0.5,1,182.005533
6.5,1,182.010467
5.5,1,182.012462
8.5,1,182.015454
6.5,1,182.017449
7.0,1,182.02248
4.5,1,182.024463
8.5,1,182.027422
13.0,1,182.029459
6.5,1,182.034406
8.5,1,182.036401
-10,1,182.039425
9.0,1,182.041436
8.0,1,182.046417
8.5,1,182.048399
3.5,1,182.050383
7.0,1,182.053389
7.0,1,182.057379
3.5,1,182.060339
12.5,1,182.062329
8.5,1,182.06532
11.0,1,182.06931
11.0,1,182.071328
-13,1,182.07435
8.0,1,182.076348
4.5,1,182.081314
6.5,1,182.083305
5.5,1,182.085291
5.0,1,182.090255
7.5,1,182.097234
5.5,1,182.099228
6.5,1,182.10222
2.5,1,182.104215
5.5,1,182.109236
6.5,1,182.112195
12.5,1,182.115222
10.5,1,182.117216
8.0,1,182.122169
1.0,1,182.124164
7.0,1,182.127156
3.5,1,182.12915
7.5,1,182.134166
-12,1,182.136162
9.5,1,182.139156
7.5,1,182.141149
-13,1,182.146127
5.0,1,182.14813
10.5,1,182.150119
8.5,1,182.153086
11.0,1,182.157129
12.5,1,182.160121
9.0,1,182.162062
7.0,1,182.164057
6.5,1,182.169043
-10,1,182.171039
5.5,1,182.174062
14.5,1,182.176058
9.5,1,182.181012
2.5,1,182.183006
3.0,1,182.185001
5.0,1,182.187994
4.5,1,182.19298
6.0,1,182.194975
10.0,1,182.196969
6.5,1,182.199961
4.5,1,182.203973
10.5,1,182.206942
10.5,1,182.208936
8.5,1,182.210932
11.0,1,182.215918
5.5,1,182.21891
9.0,1,182.220905
9.0,1,182.22393
14.5,1,182.227887
6.5,1,182.230878
4.5,1,182.232872
11.0,1,182.235865
10.0,1,182.240855
8.0,1,182.242846
13.0,1,182.245838
3.0,1,182.247833
13.5,1,182.25282
10.0,1,182.254815
4.5,1,182.257806
2.5,1,182.259801
2.0,1,182.263794
5.5,1,182.266788
-13,1,182.268776
-13,1,182.271773
6.5,1,182.275762
9.0,1,182.277754
11.0,1,182.280744
11.0,1,182.282752
2.0,1,182.287735
8.5,1,182.289725
8.5,1,182.292716
8.0,1,182.294713
3.5,1,182.299698
8.0,1,182.301693
13.5,1,182.304682
7.0,1,182.306679
8.5,1,182.311663
8.0,1,182.313658
7.0,1,182.315652
-13,1,182.317647
5.5,1,182.322667
7.0,1,182.32465
10.0,1,182.327619
6.5,1,182.330611
9.5,1,182.335599
8.5,1,182.337594
12.5,1,182.339612
-10,1,182.342612
9.5,1,182.347576
3.5,1,182.350558
5.0,1,182.352553
11.5,1,182.354548
8.5,1,182.359571
3.0,1,182.361529
8.5,1,182.364543
3.0,1,182.366549
8.0,1,182.371503
11.5,1,182.373497
6.5,1,182.376489
8.0,1,182.378484
5.5,1,182.382473
8.5,1,182.385465
10.5,1,182.387469
6.0,1,182.390452
7.5,1,182.394472
2.5,1,182.397433
8.0,1,182.399462
5.5,1,182.401444
2.5,1,182.406444
3.5,1,182.408429
10.0,1,182.411397
6.5,1,182.413422
4.0,1,182.418412
-11,1,182.420394
7.0,1,182.423418
4.5,1,182.425409
8.5,1,182.429373
3.0,1,182.432378
7.5,1,182.434369
12.0,1,182.436329
6.0,1,182.44135
10.0,1,182.443332
6.0,1,182.446335
6.0,1,182.448334
6.0,1,182.453283
9.0,1,182.455279
-10,1,182.45827
5.5,1,182.460264
8.5,1,182.465284
9.5,1,182.467266
7.0,1,182.470281
8.5,1,182.472234
5.0,1,182.477221
8.5,1,182.480212
-13,1,182.482207
5.0,1,182.484204
6.5,1,182.489212
9.5,1,182.491216
4.5,1,182.494174
9.0,1,182.496194
6.0,1,182.500194
8.0,1,182.503184
4.5,1,182.505146
5.5,1,182.508172
2.0,1,182.512152
2.5,1,182.515154
8.5,1,182.517147
9.5,1,182.519107
10.5,1,182.524146
9.5,1,182.526138
10.5,1,182.529081
3.0,1,182.531077
-13,1,182.536063
13.5,1,182.538057
9.5,1,182.540074
2.0,1,182.543077
12.0,1,182.547064
5.0,1,182.550061
7.0,1,182.55205
7.5,1,182.55507
5.5,1,182.559036
-11,1,182.561008
7.0,1,182.563988
7.0,1,182.566983
7.0,1,182.57097
5.5,1,182.573962
8.5,1,182.575957
9.0,1,182.577952
7.5,1,182.582971
5.0,1,182.584968
5.5,1,182.587925
-13,1,182.589952
12.0,1,182.594907
3.0,1,182.597907
4.5,1,182.599893
8.5,1,182.602885
10.0,1,182.606874
9.0,1,182.609865
10.5,1,182.611861
10.0,1,182.614853
10.5,1,182.618875
3.0,1,182.621865
7.0,1,182.623866
6.5,1,182.62685
9.0,1,182.630808
-13,1,182.633834
5.0,1,182.635797
-13,1,182.637824
7.0,1,182.642808
3.5,1,182.644804
10.5,1,182.647796
7.0,1,182.649791
2.5,1,182.654777
11.5,1,182.656773
-13,1,182.658771
5.5,1,182.661727
1.0,1,182.665749
7.5,1,182.668746
9.5,1,182.67075
-13,1,182.673736
4.0,1,182.677684
1.5,1,182.68068
9.0,1,182.682704
2.5,1,182.684697
2.5,1,182.689652
8.5,1,182.692644
3.0,1,182.694639
7.5,1,182.696635
7.5,1,182.701653
6.5,1,182.703648
0.5,1,182.706607
-11,1,182.709634
2.0,1,182.714587
11.0,1,182.716615
5.5,1,182.718615
4.0,1,182.7216
5.0,1,182.726587
8.0,1,182.728575
7.0,1,182.730565
6.5,1,182.733568
8.0,1,182.737525
2.0,1,182.740517
9.5,1,182.742512
9.0,1,182.745504
4.5,1,182.749532
9.0,1,182.751523
6.0,1,182.754513
5.5,1,182.756507
-1.0,1,182.760501
2.5,1,182.763503
9.0,1,182.765484
6.5,1,182.768474
12.0,1,182.772463
6.5,1,182.775426
7.5,1,182.777421
5.0,1,182.779448
6.0,1,182.78443
11.0,1,182.788392
-13,1,182.791384
4.5,1,182.793375
6.0,1,182.798366
5.0,1,182.80036
6.0,1,182.803373
7.0,1,182.805345
12.5,1,182.809368
11.0,1,182.812357
4.5,1,182.814351
4.0,1,182.817344
3.5,1,182.821334
10.5,1,182.824327
7.0,1,182.826324
9.5,1,182.829313
9.0,1,182.834298
2.5,1,182.836299
10.5,1,182.838288
1.5,1,182.841248
5.5,1,182.846267
5.5,1,182.850259
8.5,1,182.853254
5.5,1,182.855248
4.5,1,182.860234
7.5,1,182.862193
8.0,1,182.865184
10.0,1,182.868176
5.5,1,182.872198
3.5,1,182.875192
5.0,1,182.877186
12.0,1,182.879182
1.5,1,182.884168
-13,1,182.886152
10.0,1,182.889168
10.5,1,182.89115
-13,1,182.895108
9.5,1,182.8981
2.5,1,182.900122
0.5,1,182.902117
-1.0,1,182.907076
4.0,1,182.909096
3.0,1,182.911071
2.0,1,182.914089
3.0,1,182.91808
7.0,1,182.920074
2.5,1,182.923079
11.0,1,182.925076
10.0,1,182.930011
0.0,1,182.932005
11.0,1,182.934
-13,1,182.935995
8.5,1,182.941015
-11,1,182.94301
9.5,1,182.945968
6.0,1,182.947963
5.0,1,182.95295
3.5,1,182.954945
-13,1,182.957969
11.0,1,182.959969
1.5,1,182.964943
1.0,1,182.966945
8.0,1,182.969931
3.0,1,182.971921
7.5,1,182.975888
12.0,1,182.978903
4.5,1,182.980896
11.5,1,182.982898
3.0,1,182.987858
13.5,1,182.989888
3.0,1,182.992875
6.0,1,182.994843
8.5,1,182.99986
10.0,1,183.001819
8.5,1,183.004815
9.0,1,183.006809
8.5,1,183.0113
4.5,1,183.013327
11.5,1,183.016326
9.5,1,183.018331
7.5,1,183.023273
8.5,1,183.025267
7.0,1,183.02729
-10,1,183.030283
9.0,1,183.034274
9.5,1,183.036269
7.5,1,183.039272
9.5,1,183.041252
7.0,1,183.04521
4.0,1,183.048201
8.5,1,183.050196
-13,1,183.05219
11.5,1,183.057178
5.0,1,183.059172
6.5,1,183.062174
10.0,1,183.065156
9.5,1,183.069181
7.0,1,183.071165
10.5,1,183.074172
6.0,1,183.07616
2.5,1,183.081147
9.0,1,183.083146
7.5,1,183.085135
7.5,1,183.08813
12.5,1,183.092121
5.5,1,183.095077
7.5,1,183.098068
10.5,1,183.100097
9.0,1,183.104088
8.0,1,183.107079
-10,1,183.10907
-10,1,183.112031
10.0,1,183.11602
5.5,1,183.119013
9.0,1,183.121007
5.0,1,183.124032
8.0,1,183.127988
8.5,1,183.130021
6.5,1,183.133011
7.0,1,183.135004
-13,1,183.139991
8.5,1,183.141992
7.5,1,183.143982
8.5,1,183.146981
4.5,1,183.150962
-13,1,183.152946
10.0,1,183.155948
14.0,1,183.157943
9.0,1,183.16293
10.0,1,183.16493
7.5,1,183.167917
8.0,1,183.169877
-10,1,183.174867
9.5,1,183.176893
5.5,1,183.178853
8.5,1,183.181879
8.0,1,183.186863
3.0,1,183.189856
8.0,1,183.191855
8.5,1,183.19481
6.5,1,183.198842
8.5,1,183.20183
6.0,1,183.203821
-10,1,183.206779
10.0,1,183.211765
9.5,1,183.213792
8.5,1,183.216785
4.0,1,183.218779
-10,1,183.223738
7.5,1,183.225751
9.0,1,183.228754
4.5,1,183.230757
9.5,1,183.235731
0.5,1,183.237726
-11,1,183.240721
8.5,1,183.242721
2.5,1,183.246672
0.5,1,183.249663
7.0,1,183.251658
14.0,1,183.25465
4.5,1,183.258675
6.5,1,183.260668
9.0,1,183.262654
9.0,1,183.265651
2.0,1,183.269641
7.5,1,183.272627
7.5,1,183.274629
-13,1,183.277623
-13,1,183.283606
6.5,1,183.286588
7.5,1,183.288595
7.0,1,183.291584
2.5,1,183.295587
2.5,1,183.298571
8.5,1,183.300562
8.5,1,183.302557
4.5,1,183.307572
11.0,1,183.310535
4.5,1,183.313532
8.5,1,183.315518
2.0,1,183.320507
6.5,1,183.32349
8.5,1,183.325506
1.5,1,183.328485
9.0,1,183.332477
7.0,1,183.335475
12.0,1,183.337468
7.5,1,183.34045
10.0,1,183.344442
4.5,1,183.346428
5.5,1,183.349427
9.0,1,183.351423
10.0,1,183.355389
9.0,1,183.358407
5.5,1,183.3604
-13,1,183.363392
5.5,1,183.367379
7.0,1,183.370374
3.5,1,183.372335
10.0,1,183.374362
11.0,1,183.379349
8.5,1,183.381345
8.5,1,183.384334
2.5,1,183.386329
1.5,1,183.39132
5.0,1,183.393318
2.0,1,183.395308
9.0,1,183.3983
8.5,1,183.403289
9.5,1,183.407276
8.5,1,183.410259
4.5,1,183.413226
2.0,1,183.417216
4.0,1,183.420208
-10,1,183.422203
12.5,1,183.425236
13.0,1,183.429219
6.0,1,183.432199
-10,1,183.434207
6.5,1,183.4362
5.5,1,183.441163
5.0,1,183.443151
10.5,1,183.446143
8.5,1,183.448138
6.5,1,183.453144
7.0,1,183.455147
4.5,1,183.458132
10.5,1,183.460128
6.5,1,183.465119
-13,1,183.467119
7.5,1,183.470098
4.5,1,183.472093
9.5,1,183.476094
8.5,1,183.479083
8.5,1,183.481069
10.0,1,183.484069
4.5,1,183.488028
6.0,1,183.491054
-13,1,183.493047
-13,1,183.495008
11.5,1,183.500026
8.5,1,183.502021
6.5,1,183.504019
4.5,1,183.507017
6.0,1,183.511003
9.5,1,183.512984
11.0,1,183.515986
6.0,1,183.517992
6.0,1,183.522966
6.0,1,183.524963
8.0,1,183.526957
12.5,1,183.529946
5.0,1,183.533948
7.0,1,183.536928
4.0,1,183.538892
7.5,1,183.540909
8.0,1,183.546903
9.5,1,183.549868
9.5,1,183.552886
6.5,1,183.554881
-10,1,183.560148
8.0,1,183.563128
-13,1,183.566124
9.0,1,183.56812
4.0,1,183.573076
3.0,1,183.575067
10.0,1,183.5771
4.0,1,183.58005
8.0,1,183.58404
10.0,1,183.586034
7.5,1,183.589027
8.0,1,183.591071
4.0,1,183.595011
6.5,1,183.598028
2.0,1,183.600029
4.5,1,183.602015
2.5,1,183.607015
6.0,1,183.60997
7.5,1,183.612964
5.5,1,183.614958
8.0,1,183.619947
-13,1,183.621942
5.0,1,183.624935
6.0,1,183.626928
5.5,1,183.631915
7.5,1,183.633932
6.0,1,183.635924
5.5,1,183.638894
14.0,1,183.642913
7.5,1,183.644909
12.0,1,183.647901
2.5,1,183.649904
5.0,1,183.653875
8.0,1,183.656848
8.5,1,183.658839
1.0,1,183.661831
7.0,1,183.665825
6.0,1,183.667819
6.0,1,183.670812
-13,1,183.672804
8.5,1,183.677788
5.0,1,183.679785
11.0,1,183.682776
1.0,1,183.684771
10.5,1,183.689757
13.0,1,183.691802
3.5,1,183.693785
2.5,1,183.696741
7.0,1,183.700732
-13,1,183.702745
8.0,1,183.705738
9.5,1,183.707759
11.0,1,183.712697
9.0,1,183.714691
5.0,1,183.716685
11.0,1,183.719678
8.5,1,183.72369
10.0,1,183.72671
0.0,1,183.728654
0.0,1,183.730671
6.5,1,183.735667
9.5,1,183.73763
4.5,1,183.740669
-13,1,183.742665
8.5,1,183.746628
9.0,1,183.749598
9.5,1,183.751618
5.5,1,183.754589
7.0,1,183.758577
3.0,1,183.760602
4.5,1,183.763583
9.0,1,183.766557
-13,1,183.770541
6.0,1,183.772537
6.0,1,183.775532
4.0,1,183.777526
12.0,1,183.781512
5.5,1,183.784504
7.0,1,183.786499
4.5,1,183.789531
8.5,1,183.793481
2.0,1,183.796473
7.0,1,183.799464
12.5,1,183.801459
8.0,1,183.806473
8.0,1,183.808491
11.5,1,183.81148
10.0,1,183.813449
7.5,1,183.81745
7.5,1,183.820431
7.0,1,183.822433
11.0,1,183.825448
10.0,1,183.829386
5.0,1,183.831379
9.0,1,183.834371
9.5,1,183.836366
6.5,1,183.841377
10.5,1,183.843371
9.5,1,183.846364
5.0,1,183.848371
5.0,1,183.852357
3.5,1,183.855317
-13,1,183.857334
4.5,1,183.860337
7.5,1,183.864316
4.0,1,183.867318
11.5,1,183.869313
3.0,1,183.872272
-10,1,183.876294
9.0,1,183.879284
6.0,1,183.881268
4.5,1,183.883274
7.0,1,183.888228
10.5,1,183.890225
10.0,1,183.892216
7.0,1,183.895209
8.5,1,183.900227
9.0,1,183.902232
5.0,1,183.905226
3.0,1,183.907178
7.0,1,183.911191
8.5,1,183.914181
4.5,1,183.916185
6.0,1,183.919178
11.0,1,183.923134
-13,1,183.925132
0.5,1,183.928152
8.0,1,183.930115
4.5,1,183.935102
8.0,1,183.937097
5.5,1,183.939092
12.5,1,183.942132
4.5,1,183.946075
7.5,1,183.949065
5.5,1,183.95106
10.0,1,183.953054
8.0,1,183.95809
9.0,1,183.960083
6.0,1,183.96203
4.5,1,183.965022
6.0,1,183.969012
8.5,1,183.972003
5.0,1,183.974047
-10,1,183.97603
12.0,1,183.98102
8.0,1,183.983975
9.0,1,183.985969
6.0,1,183.987964
6.5,1,183.99295
8.0,1,183.994946
7.5,1,183.997934
5.0,1,184.00093
6.5,1,184.005916
6.5,1,184.00791
11.5,1,184.009941
11.5,1,184.012895
6.0,1,184.017881
2.5,1,184.019876
4.0,1,184.02187
6.0,1,184.024893
10.0,1,184.029881
12.0,1,184.031871
10.0,1,184.034869
12.5,1,184.036871
8.0,1,184.04187
-10,1,184.043859
7.5,1,184.046843
9.5,1,184.048848
9.5,1,184.053824
6.5,1,184.05578
8.0,1,184.057806
5.0,1,184.0608
2.0,1,184.06478
9.5,1,184.06775
3.0,1,184.069766
7.5,1,184.072734
5.5,1,184.076723
10.0,1,184.078718
1.0,1,184.081744
7.0,1,184.083738
5.0,1,184.088693
6.0,1,184.090718
7.0,1,184.092687
-13,1,184.095673
9.0,1,184.099667
13.0,1,184.102657
7.0,1,184.104692
8.0,1,184.107674
2.5,1,184.111665
8.0,1,184.113648
-13,1,184.11562
7.5,1,184.118645
4.0,1,184.123603
6.0,1,184.125596
6.0,1,184.12759
10.5,1,184.130579
6.0,1,184.134574
10.5,1,184.136598
6.0,1,184.139556
4.0,1,184.14155
6.5,1,184.146537
9.0,1,184.149574
6.5,1,184.151555
7.0,1,184.154552
